period_start,period_end,ticker,stock_entry,strike,premium,premium_pct,active_slot,n_signals_period,weight_pct,capital_alloc_per_$100,stock_expiry,stock_move_pct,option_payoff_at_expiry,pnl_dollar_per_share,pnl_pct_of_stock,contribution_to_portfolio_pct
2021-05-17,2021-06-11,IBM,145.11,145.0,2.57,1.7711,1,23,3.3333333333333335,3.3333333333333335,150.03,3.39,5.03,2.47,1.6987,0.056623
2021-05-17,2021-06-11,INTU,419.42,420.0,19.99,4.7661,1,23,3.3333333333333335,3.3333333333333335,476.97,13.72,56.97,36.98,8.8169,0.293897
2021-05-17,2021-06-11,JNJ,170.39,170.0,2.91,1.7078,1,23,3.3333333333333335,3.3333333333333335,165.37,-2.95,0.0,-2.91,-1.7049,-0.05683
2021-05-17,2021-06-11,JPM,164.67,165.0,4.32,2.6234,1,23,3.3333333333333335,3.3333333333333335,157.57,-4.31,0.0,-4.32,-2.6204,-0.087347
2021-05-17,2021-06-11,KO,54.64,54.5,0.73,1.336,1,23,3.3333333333333335,3.3333333333333335,55.55,1.67,1.05,0.32,0.5856,0.01952
2021-05-17,2021-06-11,LLY,195.53,195.0,5.39,2.7566,1,23,3.3333333333333335,3.3333333333333335,226.1,15.63,31.1,25.72,13.1514,0.43838
2021-05-17,2021-06-11,MRK,79.87,79.5,1.45,1.8155,1,23,3.3333333333333335,3.3333333333333335,75.45,-5.53,0.0,-1.45,-1.8092,-0.060307
2021-05-17,2021-06-11,NKE,136.41,136.0,3.22,2.3605,1,23,3.3333333333333335,3.3333333333333335,131.36,-3.7,0.0,-3.22,-2.3642,-0.078807
2021-05-17,2021-06-11,ORCL,79.08,79.0,1.84,2.3268,1,23,3.3333333333333335,3.3333333333333335,82.62,4.48,3.62,1.78,2.2509,0.07503
2021-05-17,2021-06-11,PEP,146.17,146.0,2.7,1.8472,1,23,3.3333333333333335,3.3333333333333335,148.57,1.64,2.57,-0.12,-0.0855,-0.00285
2021-05-17,2021-06-11,PG,137.73,138.0,2.48,1.8006,1,23,3.3333333333333335,3.3333333333333335,134.91,-2.05,0.0,-2.48,-1.797,-0.0599
2021-05-17,2021-06-11,UNH,408.63,407.5,7.73,1.8917,1,23,3.3333333333333335,3.3333333333333335,399.16,-2.32,0.0,-7.73,-1.8929,-0.063097
2021-05-17,2021-06-11,V,226.44,227.5,5.98,2.6409,1,23,3.3333333333333335,3.3333333333333335,234.08,3.37,6.58,0.6,0.265,0.008833
2021-05-17,2021-06-11,WFC,47.9,48.0,1.7,3.5491,1,23,3.3333333333333335,3.3333333333333335,45.15,-5.74,0.0,-1.7,-3.5491,-0.118303
2021-05-17,2021-06-11,XOM,62.19,62.0,1.89,3.0391,1,23,3.3333333333333335,3.3333333333333335,62.07,-0.19,0.07,-1.82,-2.9185,-0.097283
2021-06-14,2021-07-09,AAPL,130.48,130.0,2.28,1.7474,1,24,3.3333333333333335,3.3333333333333335,144.5,10.74,14.5,12.22,9.3654,0.31218
2021-06-14,2021-07-09,ADBE,556.95,555.0,16.12,2.8943,1,24,3.3333333333333335,3.3333333333333335,600.2,7.77,45.2,29.08,5.2204,0.174013
2021-06-14,2021-07-09,AVGO,475.83,475.0,15.58,3.2743,1,24,3.3333333333333335,3.3333333333333335,485.75,2.08,10.75,-4.83,-1.0161,-0.03387
2021-06-14,2021-07-09,BX,95.61,96.0,2.41,2.5207,1,24,3.3333333333333335,3.3333333333333335,101.93,6.61,5.93,3.52,3.6764,0.122547
2021-06-14,2021-07-09,CMCSA,57.28,57.0,1.25,2.1823,1,24,3.3333333333333335,3.3333333333333335,58.26,1.71,1.26,0.01,0.0175,0.000583
2021-06-14,2021-07-09,CRM,246.26,247.5,7.42,3.0131,1,24,3.3333333333333335,3.3333333333333335,242.91,-1.36,0.0,-7.42,-3.0131,-0.100437
2021-06-14,2021-07-09,DIS,178.18,177.5,3.21,1.8015,1,24,3.3333333333333335,3.3333333333333335,184.38,3.48,6.88,3.67,2.0597,0.068657
2021-06-14,2021-07-09,GOOG,2527.04,2525.0,49.24,1.9485,1,24,3.3333333333333335,3.3333333333333335,2611.28,3.33,86.28,37.04,1.4657,0.048857
2021-06-14,2021-07-09,GOOGL,2448.91,2450.0,81.3,3.3198,1,24,3.3333333333333335,3.3333333333333335,2510.4,2.51,60.4,-20.9,-0.8534,-0.028447
2021-06-14,2021-07-09,IBM,150.03,150.0,2.59,1.7263,1,24,3.3333333333333335,3.3333333333333335,140.92,-6.07,0.0,-2.59,-1.7297,-0.057657
2021-06-14,2021-07-09,INTU,476.97,477.5,15.52,3.2539,1,24,3.3333333333333335,3.3333333333333335,505.1,5.9,27.6,12.08,2.5316,0.084387
2021-06-14,2021-07-09,KO,55.55,55.5,0.89,1.6022,1,24,3.3333333333333335,3.3333333333333335,54.48,-1.93,0.0,-0.89,-1.5932,-0.053107
2021-06-14,2021-07-09,LLY,226.1,225.0,4.53,2.0035,1,24,3.3333333333333335,3.3333333333333335,236.01,4.38,11.01,6.48,2.866,0.095533
2021-06-14,2021-07-09,MA,366.52,367.5,9.49,2.5892,1,24,3.3333333333333335,3.3333333333333335,375.56,2.47,8.06,-1.43,-0.3902,-0.013007
2021-06-14,2021-07-09,MSFT,259.89,260.0,4.71,1.8123,1,24,3.3333333333333335,3.3333333333333335,277.32,6.71,17.32,12.61,4.8501,0.16167
2021-06-14,2021-07-09,NFLX,499.89,500.0,10.91,2.1825,1,24,3.3333333333333335,3.3333333333333335,537.31,7.49,37.31,26.4,5.2822,0.176073
2021-06-14,2021-07-09,NOW,509.34,510.0,15.05,2.9548,1,24,3.3333333333333335,3.3333333333333335,561.93,10.33,51.93,36.88,7.2407,0.241357
2021-06-14,2021-07-09,NVDA,720.75,720.0,22.98,3.1883,1,24,3.3333333333333335,3.3333333333333335,820.5,13.84,100.5,77.53,10.7562,0.35854
2021-06-14,2021-07-09,ORCL,82.62,82.5,2.34,2.8322,1,24,3.3333333333333335,3.3333333333333335,87.08,5.4,4.58,2.24,2.7112,0.090373
2021-06-14,2021-07-09,PEP,148.57,149.0,2.92,1.9654,1,24,3.3333333333333335,3.3333333333333335,149.51,0.63,0.51,-2.42,-1.6255,-0.054183
2021-06-14,2021-07-09,QCOM,137.31,137.0,3.35,2.4397,1,24,3.3333333333333335,3.3333333333333335,142.47,3.76,5.47,2.12,1.5476,0.051587
2021-06-14,2021-07-09,TSLA,617.69,617.5,32.51,5.2632,1,24,3.3333333333333335,3.3333333333333335,685.7,11.01,68.2,35.68,5.7772,0.192573
2021-06-14,2021-07-09,V,234.08,235.0,5.51,2.3539,1,24,3.3333333333333335,3.3333333333333335,237.87,1.62,2.87,-2.64,-1.1278,-0.037593
2021-06-14,2021-07-09,WMT,140.56,141.0,3.01,2.1414,1,24,3.3333333333333335,3.3333333333333335,140.05,-0.36,0.0,-3.01,-2.1414,-0.07138
2021-07-12,2021-08-06,AAPL,144.5,144.0,3.83,2.6505,1,30,3.3333333333333335,3.3333333333333335,146.09,1.1,2.09,-1.74,-1.2042,-0.04014
2021-07-12,2021-08-06,ABBV,117.63,118.0,5.16,4.3866,1,30,3.3333333333333335,3.3333333333333335,114.06,-3.03,0.0,-5.16,-4.3824,-0.14608
2021-07-12,2021-08-06,ABT,118.81,119.0,2.85,2.3988,1,30,3.3333333333333335,3.3333333333333335,123.16,3.66,4.16,1.32,1.1068,0.036893
2021-07-12,2021-08-06,ADBE,600.2,600.0,13.8,2.2992,1,30,3.3333333333333335,3.3333333333333335,629.22,4.84,29.22,15.42,2.5691,0.085637
2021-07-12,2021-08-06,AMZN,3718.55,3720.0,131.72,3.5422,1,30,3.3333333333333335,3.3333333333333335,3341.87,-10.13,0.0,-131.72,-3.5424,-0.11808
2021-07-12,2021-08-06,AVGO,485.75,485.0,12.32,2.5363,1,30,3.3333333333333335,3.3333333333333335,484.68,-0.22,0.0,-12.32,-2.5373,-0.084577
2021-07-12,2021-08-06,BX,101.93,102.0,3.32,3.2571,1,30,3.3333333333333335,3.3333333333333335,114.24,12.08,12.24,8.91,8.7462,0.29154
2021-07-12,2021-08-06,CMCSA,58.26,58.5,1.9,3.2612,1,30,3.3333333333333335,3.3333333333333335,58.28,0.03,0.0,-1.9,-3.2612,-0.108707
2021-07-12,2021-08-06,COST,407.88,407.5,6.05,1.4833,1,30,3.3333333333333335,3.3333333333333335,440.47,7.99,32.97,26.92,6.6,0.22
2021-07-12,2021-08-06,DIS,184.38,185.0,5.28,2.8637,1,30,3.3333333333333335,3.3333333333333335,176.72,-4.15,0.0,-5.28,-2.8636,-0.095453
2021-07-12,2021-08-06,GOOG,2611.28,2610.0,73.42,2.8116,1,30,3.3333333333333335,3.3333333333333335,2760.04,5.7,150.04,76.62,2.9342,0.097807
2021-07-12,2021-08-06,HD,321.74,322.5,7.48,2.3249,1,30,3.3333333333333335,3.3333333333333335,328.76,2.18,6.26,-1.22,-0.3792,-0.01264
2021-07-12,2021-08-06,INTU,505.1,505.0,12.2,2.4154,1,30,3.3333333333333335,3.3333333333333335,535.23,5.97,30.23,18.03,3.5696,0.118987
2021-07-12,2021-08-06,JNJ,169.48,170.0,3.41,2.012,1,30,3.3333333333333335,3.3333333333333335,173.71,2.5,3.71,0.3,0.177,0.0059
2021-07-12,2021-08-06,JPM,158.0,157.5,3.11,1.9684,1,30,3.3333333333333335,3.3333333333333335,157.33,-0.42,0.0,-3.11,-1.9684,-0.065613
2021-07-12,2021-08-06,LLY,236.01,235.0,7.45,3.1566,1,30,3.3333333333333335,3.3333333333333335,267.16,13.2,32.16,24.72,10.472,0.349067
2021-07-12,2021-08-06,MA,375.56,375.0,8.52,2.2686,1,30,3.3333333333333335,3.3333333333333335,370.68,-1.3,0.0,-8.52,-2.2686,-0.07562
2021-07-12,2021-08-06,MRK,77.55,77.5,1.47,1.8956,1,30,3.3333333333333335,3.3333333333333335,75.32,-2.88,0.0,-1.47,-1.902,-0.0634
2021-07-12,2021-08-06,MSFT,277.32,277.5,6.34,2.2862,1,30,3.3333333333333335,3.3333333333333335,288.33,3.97,10.83,4.49,1.6191,0.05397
2021-07-12,2021-08-06,NFLX,537.31,537.5,22.55,4.1968,1,30,3.3333333333333335,3.3333333333333335,519.97,-3.23,0.0,-22.55,-4.1959,-0.139863
2021-07-12,2021-08-06,NKE,161.82,162.5,3.95,2.441,1,30,3.3333333333333335,3.3333333333333335,171.77,6.15,9.27,5.32,3.2876,0.109587
2021-07-12,2021-08-06,NOW,561.93,562.5,27.58,4.9081,1,30,3.3333333333333335,3.3333333333333335,587.96,4.63,25.46,-2.12,-0.3782,-0.012607
2021-07-12,2021-08-06,NVDA,820.5,820.0,34.25,4.1743,1,30,3.3333333333333335,3.3333333333333335,811.8,-1.06,0.0,-34.25,-4.1743,-0.139143
2021-07-12,2021-08-06,ORCL,87.08,87.0,1.99,2.2853,1,30,3.3333333333333335,3.3333333333333335,89.9,3.24,2.9,0.91,1.045,0.034833
2021-07-12,2021-08-06,PEP,149.51,150.0,3.3,2.2072,1,30,3.3333333333333335,3.3333333333333335,154.35,3.24,4.35,1.06,0.7056,0.02352
2021-07-12,2021-08-06,PG,137.14,137.0,2.82,2.0563,1,30,3.3333333333333335,3.3333333333333335,142.18,3.68,5.18,2.36,1.7209,0.057363
2021-07-12,2021-08-06,QCOM,142.47,142.0,4.31,3.0252,1,30,3.3333333333333335,3.3333333333333335,146.92,3.12,4.92,0.6,0.4246,0.014153
2021-07-12,2021-08-06,TSLA,685.7,685.0,40.0,5.8335,1,30,3.3333333333333335,3.3333333333333335,713.76,4.09,28.76,-11.24,-1.6392,-0.05464
2021-07-12,2021-08-06,UNH,416.04,412.5,9.78,2.3507,1,30,3.3333333333333335,3.3333333333333335,410.87,-1.24,0.0,-9.78,-2.3507,-0.078357
2021-07-12,2021-08-06,V,237.87,237.5,4.71,1.9801,1,30,3.3333333333333335,3.3333333333333335,240.0,0.9,2.5,-2.21,-0.927,-0.0309
2021-08-09,2021-09-03,AAPL,146.09,146.0,2.85,1.9509,1,27,3.3333333333333335,3.3333333333333335,154.3,5.62,8.3,5.46,3.734,0.124467
2021-08-09,2021-09-03,ABT,123.16,121.0,1.29,1.0474,1,27,3.3333333333333335,3.3333333333333335,128.94,4.69,7.94,6.65,5.3995,0.179983
2021-08-09,2021-09-03,ADBE,629.22,630.0,13.54,2.1519,1,27,3.3333333333333335,3.3333333333333335,666.59,5.94,36.59,23.05,3.6633,0.12211
2021-08-09,2021-09-03,BAC,40.67,41.0,1.45,3.5653,1,27,3.3333333333333335,3.3333333333333335,41.05,0.93,0.05,-1.4,-3.4301,-0.114337
2021-08-09,2021-09-03,BX,114.24,114.0,2.78,2.4335,1,27,3.3333333333333335,3.3333333333333335,129.0,12.92,15.0,12.22,10.6968,0.35656
2021-08-09,2021-09-03,CMCSA,58.28,58.0,0.88,1.51,1,27,3.3333333333333335,3.3333333333333335,61.72,5.9,3.72,2.84,4.873,0.162433
2021-08-09,2021-09-03,COST,440.47,440.0,7.06,1.6028,1,27,3.3333333333333335,3.3333333333333335,462.55,5.01,22.55,15.48,3.5156,0.117187
2021-08-09,2021-09-03,CRM,249.32,250.0,9.09,3.6459,1,27,3.3333333333333335,3.3333333333333335,267.08,7.12,17.08,7.99,3.2047,0.106823
2021-08-09,2021-09-03,GOOG,2760.04,2760.0,99.68,3.6115,1,27,3.3333333333333335,3.3333333333333335,2895.5,4.91,135.5,35.82,1.2978,0.04326
2021-08-09,2021-09-03,GOOGL,2738.26,2740.0,65.05,2.3756,1,27,3.3333333333333335,3.3333333333333335,2874.79,4.99,134.79,69.74,2.5469,0.084897
2021-08-09,2021-09-03,HD,328.76,330.0,9.62,2.9261,1,27,3.3333333333333335,3.3333333333333335,330.34,0.48,0.34,-9.28,-2.8227,-0.09409
2021-08-09,2021-09-03,IBM,141.25,141.0,2.28,1.6142,1,27,3.3333333333333335,3.3333333333333335,139.58,-1.18,0.0,-2.28,-1.6106,-0.053687
2021-08-09,2021-09-03,INTU,535.23,535.0,14.49,2.7072,1,27,3.3333333333333335,3.3333333333333335,563.25,5.24,28.25,13.76,2.5718,0.085727
2021-08-09,2021-09-03,JNJ,173.71,175.0,4.64,2.6711,1,27,3.3333333333333335,3.3333333333333335,175.04,0.77,0.04,-4.61,-2.651,-0.088367
2021-08-09,2021-09-03,KO,56.65,57.0,1.21,2.1359,1,27,3.3333333333333335,3.3333333333333335,56.73,0.14,0.0,-1.21,-2.1447,-0.07149
2021-08-09,2021-09-03,LLY,267.16,270.0,11.63,4.3532,1,27,3.3333333333333335,3.3333333333333335,259.53,-2.86,0.0,-11.63,-4.3532,-0.145107
2021-08-09,2021-09-03,MSFT,288.33,290.0,6.95,2.4104,1,27,3.3333333333333335,3.3333333333333335,301.14,4.44,11.14,4.2,1.4549,0.048497
2021-08-09,2021-09-03,NKE,171.77,170.0,1.86,1.0828,1,27,3.3333333333333335,3.3333333333333335,163.29,-4.94,0.0,-1.86,-1.0858,-0.036193
2021-08-09,2021-09-03,NOW,587.96,590.0,16.99,2.8897,1,27,3.3333333333333335,3.3333333333333335,678.63,15.42,88.63,71.64,12.1845,0.40615
2021-08-09,2021-09-03,ORCL,89.9,90.0,2.42,2.6919,1,27,3.3333333333333335,3.3333333333333335,90.0,0.11,0.0,-2.42,-2.6919,-0.08973
2021-08-09,2021-09-03,PEP,154.35,155.0,3.77,2.4425,1,27,3.3333333333333335,3.3333333333333335,157.09,1.78,2.09,-1.69,-1.0917,-0.03639
2021-08-09,2021-09-03,PG,142.18,142.0,2.25,1.5825,1,27,3.3333333333333335,3.3333333333333335,144.05,1.32,2.05,-0.2,-0.1407,-0.00469
2021-08-09,2021-09-03,QCOM,146.92,147.0,3.93,2.6749,1,27,3.3333333333333335,3.3333333333333335,144.63,-1.56,0.0,-3.93,-2.6749,-0.089163
2021-08-09,2021-09-03,TSLA,713.76,715.0,31.22,4.374,1,27,3.3333333333333335,3.3333333333333335,733.57,2.78,18.57,-12.65,-1.7723,-0.059077
2021-08-09,2021-09-03,V,240.0,240.0,5.01,2.0875,1,27,3.3333333333333335,3.3333333333333335,225.11,-6.2,0.0,-5.01,-2.0875,-0.069583
2021-08-09,2021-09-03,WFC,48.65,49.0,1.71,3.5149,1,27,3.3333333333333335,3.3333333333333335,44.17,-9.21,0.0,-1.71,-3.5252,-0.117507
2021-08-09,2021-09-03,WMT,145.58,146.0,3.91,2.6858,1,27,3.3333333333333335,3.3333333333333335,149.25,2.52,3.25,-0.66,-0.4534,-0.015113
2021-09-03,2021-10-01,AAPL,154.3,155.0,4.39,2.8451,1,29,3.3333333333333335,3.3333333333333335,139.14,-9.83,0.0,-4.39,-2.8451,-0.094837
2021-09-03,2021-10-01,ABT,128.94,128.0,1.78,1.3805,1,29,3.3333333333333335,3.3333333333333335,115.53,-10.4,0.0,-1.78,-1.3805,-0.046017
2021-09-03,2021-10-01,ADBE,666.59,665.0,16.8,2.5203,1,29,3.3333333333333335,3.3333333333333335,558.49,-16.22,0.0,-16.8,-2.521,-0.084033
2021-09-03,2021-10-01,AMZN,3478.05,3480.0,80.53,2.3154,1,29,3.3333333333333335,3.3333333333333335,3283.2,-5.6,0.0,-80.53,-2.3154,-0.07718
2021-09-03,2021-10-01,AVGO,497.68,500.0,21.9,4.4004,1,29,3.3333333333333335,3.3333333333333335,475.95,-4.37,0.0,-21.9,-4.4004,-0.14668
2021-09-03,2021-10-01,BAC,41.05,41.0,1.0,2.4361,1,29,3.3333333333333335,3.3333333333333335,43.34,5.58,2.34,1.34,3.2765,0.109217
2021-09-03,2021-10-01,BX,129.0,129.0,3.25,2.5194,1,29,3.3333333333333335,3.3333333333333335,110.95,-13.99,0.0,-3.25,-2.5194,-0.08398
2021-09-03,2021-10-01,CMCSA,61.72,62.0,1.51,2.4465,1,29,3.3333333333333335,3.3333333333333335,56.78,-8.0,0.0,-1.51,-2.4465,-0.08155
2021-09-03,2021-10-01,COST,462.55,465.0,12.88,2.7846,1,29,3.3333333333333335,3.3333333333333335,440.14,-4.84,0.0,-12.88,-2.7835,-0.092783
2021-09-03,2021-10-01,CRM,267.08,265.0,5.16,1.932,1,29,3.3333333333333335,3.3333333333333335,270.86,1.42,5.86,0.7,0.2621,0.008737
2021-09-03,2021-10-01,DIS,181.0,180.0,3.1,1.7127,1,29,3.3333333333333335,3.3333333333333335,173.46,-4.17,0.0,-3.1,-1.7127,-0.05709
2021-09-03,2021-10-01,GOOG,2895.5,2895.0,45.79,1.5814,1,29,3.3333333333333335,3.3333333333333335,2729.2,-5.74,0.0,-45.79,-1.5814,-0.052713
2021-09-03,2021-10-01,GOOGL,2874.79,2875.0,55.62,1.9348,1,29,3.3333333333333335,3.3333333333333335,2673.19,-7.01,0.0,-55.62,-1.9349,-0.064497
2021-09-03,2021-10-01,HD,330.34,330.0,5.78,1.7497,1,29,3.3333333333333335,3.3333333333333335,326.47,-1.17,0.0,-5.78,-1.7497,-0.058323
2021-09-03,2021-10-01,INTU,563.25,565.0,13.28,2.3577,1,29,3.3333333333333335,3.3333333333333335,525.35,-6.73,0.0,-13.28,-2.3569,-0.078563
2021-09-03,2021-10-01,JNJ,175.04,175.0,2.39,1.3654,1,29,3.3333333333333335,3.3333333333333335,159.22,-9.04,0.0,-2.39,-1.3654,-0.045513
2021-09-03,2021-10-01,JPM,159.49,160.0,3.83,2.4014,1,29,3.3333333333333335,3.3333333333333335,166.95,4.68,6.95,3.11,1.9531,0.065103
2021-09-03,2021-10-01,KO,56.73,57.0,1.26,2.221,1,29,3.3333333333333335,3.3333333333333335,52.99,-6.59,0.0,-1.26,-2.2122,-0.07374
2021-09-03,2021-10-01,MRK,77.26,77.0,1.33,1.7215,1,29,3.3333333333333335,3.3333333333333335,83.1,7.56,6.1,4.77,6.174,0.2058
2021-09-03,2021-10-01,MSFT,301.14,300.0,4.21,1.398,1,29,3.3333333333333335,3.3333333333333335,283.11,-5.99,0.0,-4.21,-1.398,-0.0466
2021-09-03,2021-10-01,NFLX,590.53,590.0,14.68,2.4859,1,29,3.3333333333333335,3.3333333333333335,603.35,2.17,13.35,-1.34,-0.2261,-0.007537
2021-09-03,2021-10-01,NOW,678.63,680.0,19.56,2.8823,1,29,3.3333333333333335,3.3333333333333335,617.97,-8.94,0.0,-19.56,-2.8815,-0.09605
2021-09-03,2021-10-01,NVDA,228.43,230.0,9.58,4.1938,1,29,3.3333333333333335,3.3333333333333335,197.32,-13.62,0.0,-9.58,-4.196,-0.139867
2021-09-03,2021-10-01,ORCL,90.0,90.0,2.95,3.2778,1,29,3.3333333333333335,3.3333333333333335,89.26,-0.82,0.0,-2.95,-3.2778,-0.10926
2021-09-03,2021-10-01,PEP,157.09,155.0,0.32,0.2037,1,29,3.3333333333333335,3.3333333333333335,150.2,-4.39,0.0,-0.32,-0.2005,-0.006683
2021-09-03,2021-10-01,PG,144.05,144.0,2.03,1.4092,1,29,3.3333333333333335,3.3333333333333335,138.79,-3.65,0.0,-2.03,-1.4127,-0.04709
2021-09-03,2021-10-01,TSLA,733.57,735.0,30.27,4.1264,1,29,3.3333333333333335,3.3333333333333335,781.53,6.54,46.53,16.27,2.2172,0.073907
2021-09-03,2021-10-01,UNH,422.86,425.0,11.85,2.8023,1,29,3.3333333333333335,3.3333333333333335,387.01,-8.48,0.0,-11.85,-2.8023,-0.09341
2021-09-03,2021-10-01,WMT,149.25,149.0,1.94,1.2998,1,29,3.3333333333333335,3.3333333333333335,135.73,-9.06,0.0,-1.94,-1.2965,-0.043217
2021-10-04,2021-10-29,BAC,43.34,43.0,1.13,2.6073,1,11,3.3333333333333335,3.3333333333333335,47.85,10.41,4.85,3.72,8.5833,0.28611
2021-10-04,2021-10-29,CRM,270.86,270.0,5.57,2.0564,1,11,3.3333333333333335,3.3333333333333335,302.76,11.78,32.76,27.19,10.0384,0.334613
2021-10-04,2021-10-29,CVX,104.72,105.0,3.54,3.3804,1,11,3.3333333333333335,3.3333333333333335,114.53,9.37,9.53,5.99,5.72,0.190667
2021-10-04,2021-10-29,IBM,144.11,144.0,4.8,3.3308,1,11,3.3333333333333335,3.3333333333333335,126.28,-12.37,0.0,-4.8,-3.3273,-0.11091
2021-10-04,2021-10-29,JPM,166.95,165.0,3.25,1.9467,1,11,3.3333333333333335,3.3333333333333335,169.8,1.71,4.8,1.56,0.9314,0.031047
2021-10-04,2021-10-29,MA,344.2,345.0,12.66,3.6781,1,11,3.3333333333333335,3.3333333333333335,334.05,-2.95,0.0,-12.66,-3.6781,-0.122603
2021-10-04,2021-10-29,MRK,83.1,83.0,2.53,3.0445,1,11,3.3333333333333335,3.3333333333333335,87.84,5.7,4.84,2.31,2.7798,0.09266
2021-10-04,2021-10-29,NFLX,603.35,605.0,26.38,4.3723,1,11,3.3333333333333335,3.3333333333333335,681.17,12.9,76.17,49.79,8.2531,0.275103
2021-10-04,2021-10-29,TSLA,781.53,780.0,45.4,5.8091,1,11,3.3333333333333335,3.3333333333333335,742.66,-4.97,0.0,-45.4,-5.8091,-0.193637
2021-10-04,2021-10-29,WFC,47.02,47.0,1.72,3.658,1,11,3.3333333333333335,3.3333333333333335,51.71,9.97,4.71,2.99,6.359,0.211967
2021-10-04,2021-10-29,XOM,61.72,62.0,3.41,5.525,1,11,3.3333333333333335,3.3333333333333335,65.63,6.34,3.63,0.22,0.3564,0.01188
2021-11-01,2021-11-26,AAPL,148.96,149.0,3.37,2.2624,1,31,3.3333333333333335,3.3333333333333335,156.81,5.27,7.81,4.44,2.9807,0.099357
2021-11-01,2021-11-26,ABBV,114.81,115.0,2.46,2.1427,1,31,3.3333333333333335,3.3333333333333335,116.51,1.48,1.51,-0.95,-0.8231,-0.027437
2021-11-01,2021-11-26,ABT,128.94,129.0,2.27,1.7605,1,31,3.3333333333333335,3.3333333333333335,125.88,-2.37,0.0,-2.27,-1.7605,-0.058683
2021-11-01,2021-11-26,ADBE,640.2,640.0,16.95,2.6476,1,31,3.3333333333333335,3.3333333333333335,662.1,3.42,22.1,5.15,0.8044,0.026813
2021-11-01,2021-11-26,AVGO,528.05,530.0,13.84,2.621,1,31,3.3333333333333335,3.3333333333333335,546.6,3.51,16.6,2.76,0.5227,0.017423
2021-11-01,2021-11-26,BAC,47.85,48.0,1.28,2.675,1,31,3.3333333333333335,3.3333333333333335,45.76,-4.37,0.0,-1.28,-2.6646,-0.08882
2021-11-01,2021-11-26,BX,137.57,138.0,4.46,3.242,1,31,3.3333333333333335,3.3333333333333335,143.81,4.54,5.81,1.35,0.9777,0.03259
2021-11-01,2021-11-26,COST,491.87,490.0,9.02,1.8338,1,31,3.3333333333333335,3.3333333333333335,546.13,11.03,56.13,47.11,9.5788,0.319293
2021-11-01,2021-11-26,CRM,302.76,305.0,10.37,3.4252,1,31,3.3333333333333335,3.3333333333333335,284.21,-6.13,0.0,-10.37,-3.4252,-0.114173
2021-11-01,2021-11-26,CVX,114.53,115.0,3.59,3.1345,1,31,3.3333333333333335,3.3333333333333335,114.51,-0.02,0.0,-3.59,-3.1302,-0.10434
2021-11-01,2021-11-26,GOOGL,2869.94,2870.0,63.63,2.2171,1,31,3.3333333333333335,3.3333333333333335,2843.6,-0.92,0.0,-63.63,-2.2171,-0.073903
2021-11-01,2021-11-26,HD,366.48,365.0,6.66,1.8173,1,31,3.3333333333333335,3.3333333333333335,402.7,9.88,37.7,31.04,8.4698,0.282327
2021-11-01,2021-11-26,INTU,608.81,610.0,21.21,3.4838,1,31,3.3333333333333335,3.3333333333333335,666.91,9.54,56.91,35.7,5.8647,0.19549
2021-11-01,2021-11-26,JNJ,163.02,165.0,5.34,3.2757,1,31,3.3333333333333335,3.3333333333333335,159.2,-2.34,0.0,-5.34,-3.2757,-0.10919
2021-11-01,2021-11-26,JPM,169.8,170.0,3.85,2.2674,1,31,3.3333333333333335,3.3333333333333335,161.93,-4.63,0.0,-3.85,-2.2674,-0.07558
2021-11-01,2021-11-26,KO,56.17,56.0,0.58,1.0326,1,31,3.3333333333333335,3.3333333333333335,53.73,-4.34,0.0,-0.58,-1.0237,-0.034123
2021-11-01,2021-11-26,LLY,249.31,250.0,5.3,2.1259,1,31,3.3333333333333335,3.3333333333333335,260.37,4.44,10.37,5.07,2.0356,0.067853
2021-11-01,2021-11-26,MRK,87.84,88.0,2.19,2.4932,1,31,3.3333333333333335,3.3333333333333335,79.16,-9.88,0.0,-2.19,-2.4932,-0.083107
2021-11-01,2021-11-26,MSFT,329.37,330.0,7.76,2.356,1,31,3.3333333333333335,3.3333333333333335,329.68,0.09,0.0,-7.76,-2.3545,-0.078483
2021-11-01,2021-11-26,NFLX,681.17,680.0,17.32,2.5427,1,31,3.3333333333333335,3.3333333333333335,665.6,-2.29,0.0,-17.32,-2.5427,-0.084757
2021-11-01,2021-11-26,NKE,166.33,165.0,2.08,1.2505,1,31,3.3333333333333335,3.3333333333333335,168.02,1.02,3.02,0.94,0.5621,0.018737
2021-11-01,2021-11-26,NOW,681.98,680.0,18.09,2.6526,1,31,3.3333333333333335,3.3333333333333335,649.55,-4.76,0.0,-18.09,-2.6526,-0.08842
2021-11-01,2021-11-26,NVDA,258.27,260.0,13.62,5.2736,1,31,3.3333333333333335,3.3333333333333335,31.5,-87.8,0.0,-13.62,-5.2716,-0.17572
2021-11-01,2021-11-26,ORCL,94.38,94.0,1.86,1.9708,1,31,3.3333333333333335,3.3333333333333335,92.33,-2.17,0.0,-1.86,-1.9708,-0.065693
2021-11-01,2021-11-26,PEP,161.26,160.0,1.12,0.6945,0,31,0.0,0.0,161.14,-0.07,1.14,0.02,0.0124,0.0
2021-11-01,2021-11-26,PG,142.64,143.0,2.06,1.4442,1,31,3.3333333333333335,3.3333333333333335,147.47,3.39,4.47,2.41,1.6896,0.05632
